type,col_age,col_id,rank,die,food,disperse,no_off
Ad,3,6,23,0,0.3912212100124059,0,5
Ad,3,6,24,0,0.3750049937961898,0,4
Ad,3,6,25,0,0.35878877757997346,0,4
Ad,3,6,26,0,0.3425725613637573,0,4
Ad,3,6,27,0,0.32635634514754114,0,4
Ad,3,6,28,0,0.3101401289313248,0,4
Ad,3,6,29,0,0.29392391271510865,0,4
Ad,3,6,30,0,0.27770769649889243,0,4
Ad,3,6,31,0,0.26149148028267616,0,4
Ad,3,6,32,0,0.24527526406645994,0,3
Ad,3,6,33,0,0.22905904785024378,0,3
Ad,3,6,34,0,0.21284283163402754,0,3
Ad,3,6,35,0,0.19662661541781126,0,3
Ad,3,6,36,0,0.18041039920159507,0,3
juv,3,7,0,0,0.14470089080184426,NA,NA
juv,3,7,1,0,0.13974221311589385,NA,NA
juv,3,7,2,0,0.13478353542994342,NA,NA
juv,3,7,3,0,0.12982485774399302,NA,NA
juv,3,7,4,0,0.12486618005804262,NA,NA
juv,3,7,5,0,0.11990750237209219,NA,NA
juv,3,7,6,0,0.11494882468614177,NA,NA
juv,3,7,7,0,0.10999014700019137,NA,NA
juv,3,7,8,0,0.10503146931424096,NA,NA
juv,3,7,9,0,0.10007279162829054,NA,NA
juv,3,7,10,0,0.095114113942340137,NA,NA
juv,3,7,11,0,0.090155436256389707,NA,NA
juv,3,7,12,0,0.085196758570439304,NA,NA
juv,3,7,13,0,0.080238080884488902,NA,NA
juv,3,7,14,0,0.075279403198538472,NA,NA
juv,3,7,15,0,0.07032072551258807,NA,NA
juv,3,7,16,0,0.065362047826637654,NA,NA
juv,3,7,17,0,0.060403370140687238,NA,NA
juv,3,7,18,0,0.055444692454736835,NA,NA
juv,3,7,19,0,0.050486014768786405,NA,NA
juv,3,7,20,0,0.045527337082836003,NA,NA
juv,3,7,21,0,0.040568659396885594,NA,NA
juv,3,7,22,0,0.035609981710935171,NA,NA
juv,3,7,23,0,0.030651304024984772,NA,NA
juv,3,7,24,0,0.025692626339034349,NA,NA
juv,3,7,25,0,0.020733948653083926,NA,NA
juv,3,7,26,0,0.015775270967133524,NA,NA
juv,3,7,27,0,0.0108165932811831,NA,NA
juv,3,7,28,0,0.0058579155952327008,NA,NA
juv,3,7,29,0,0,NA,NA
juv,3,7,30,0,0,NA,NA
juv,3,7,31,0,0,NA,NA
juv,3,7,32,0,0,NA,NA
juv,3,7,33,0,0,NA,NA
juv,3,7,34,0,0,NA,NA
juv,3,7,35,0,0,NA,NA
juv,3,7,36,0,0,NA,NA
juv,3,7,37,0,0,NA,NA
juv,3,7,38,0,0,NA,NA
juv,3,7,39,0,0,NA,NA
juv,3,7,40,0,0,NA,NA
juv,3,7,41,0,0,NA,NA
juv,3,7,42,0,0,NA,NA
juv,3,7,43,0,0,NA,NA
juv,3,7,44,0,0,NA,NA
juv,3,7,45,0,0,NA,NA
juv,3,7,46,0,0,NA,NA
juv,3,7,47,0,0,NA,NA
juv,3,7,48,0,0,NA,NA
juv,3,7,49,0,0,NA,NA
juv,3,7,50,0,0,NA,NA
juv,3,7,51,0,0,NA,NA
juv,3,7,52,0,0,NA,NA
juv,3,7,53,0,0,NA,NA
juv,3,7,54,0,0,NA,NA
juv,3,7,55,0,0,NA,NA
juv,3,7,56,0,0,NA,NA
juv,3,7,57,0,0,NA,NA
juv,3,7,58,0,0,NA,NA
juv,3,7,59,0,0,NA,NA
juv,3,7,60,0,0,NA,NA
juv,3,7,61,0,0,NA,NA
juv,3,7,62,0,0,NA,NA
juv,3,7,63,0,0,NA,NA
juv,3,7,64,0,0,NA,NA
juv,3,7,65,0,0,NA,NA
juv,3,7,66,0,0,NA,NA
juv,3,7,67,0,0,NA,NA
juv,3,7,68,0,0,NA,NA
juv,3,7,69,0,0,NA,NA
juv,3,7,70,0,0,NA,NA
juv,3,7,71,0,0,NA,NA
juv,3,7,72,0,0,NA,NA
juv,3,7,73,0,0,NA,NA
juv,3,7,74,0,0,NA,NA
juv,3,7,75,0,0,NA,NA
juv,3,7,76,0,0,NA,NA
juv,3,7,77,0,0,NA,NA
juv,3,7,78,0,0,NA,NA
juv,3,7,79,0,0,NA,NA
juv,3,7,80,0,0,NA,NA
juv,3,7,81,0,0,NA,NA
juv,3,7,82,0,0,NA,NA
juv,3,7,83,0,0,NA,NA
juv,3,7,84,0,0,NA,NA
juv,3,7,85,0,0,NA,NA
juv,3,7,86,0,0,NA,NA
juv,3,7,87,0,0,NA,NA
juv,3,7,88,0,0,NA,NA
juv,3,7,89,0,0,NA,NA
juv,3,7,90,0,0,NA,NA
juv,3,7,91,0,0,NA,NA
juv,3,7,92,0,0,NA,NA
juv,3,7,93,0,0,NA,NA
juv,3,7,94,0,0,NA,NA
juv,3,7,95,0,0,NA,NA
juv,3,7,96,0,0,NA,NA
juv,3,7,97,0,0,NA,NA
juv,3,7,98,0,0,NA,NA
juv,3,7,99,0,0,NA,NA
juv,3,7,100,0,0,NA,NA
juv,3,7,101,0,0,NA,NA
juv,3,7,102,0,0,NA,NA
juv,3,7,103,0,0,NA,NA
juv,3,7,104,0,0,NA,NA
juv,3,7,105,0,0,NA,NA
juv,3,7,106,0,0,NA,NA
juv,3,7,107,0,0,NA,NA
juv,3,7,108,0,0,NA,NA
juv,3,7,109,0,0,NA,NA
juv,3,7,110,0,0,NA,NA
juv,3,7,111,0,0,NA,NA
juv,3,7,112,0,0,NA,NA
juv,3,7,113,0,0,NA,NA
juv,3,7,114,0,0,NA,NA
juv,3,7,115,0,0,NA,NA
juv,3,7,116,0,0,NA,NA
juv,3,7,117,0,0,NA,NA
juv,3,7,118,0,0,NA,NA
juv,3,7,119,0,0,NA,NA
juv,3,7,120,0,0,NA,NA
Ad,3,7,10,0,0.597730201316109,0,6
Ad,3,7,11,0,0.5815139850998927,0,6
Ad,3,7,12,0,0.5652977688836766,0,6
Ad,3,7,13,0,0.5490815526674603,0,6
Ad,3,7,14,0,0.532865336451244,0,5
Ad,3,7,15,0,0.5166491202350278,0,5
Ad,3,7,16,0,0.5004329040188116,0,5
Ad,3,7,17,0,0.48421668780259547,0,5
Ad,3,7,18,0,0.4680004715863792,0,5
Ad,3,7,19,0,0.4517842553701629,0,5
Ad,3,7,20,0,0.43556803915394676,0,5
Ad,3,7,21,0,0.41935182293773055,0,5
Ad,3,7,22,0,0.4031356067215143,0,5
Ad,3,7,23,0,0.3869193905052981,0,5
Ad,3,7,24,0,0.37070317428908195,0,4
Ad,3,7,25,0,0.35448695807286573,0,4
Ad,3,7,26,0,0.33827074185664946,0,4
Ad,3,7,27,0,0.3220545256404332,0,4
Ad,3,7,28,0,0.305838309424217,0,4
Ad,3,7,29,0,0.2896220932080008,0,4
Ad,3,7,30,0,0.27340587699178454,0,4
Ad,3,7,31,0,0.2571896607755684,0,4
Ad,3,7,32,0,0.24097344455935218,0,3
Ad,3,7,33,0,0.2247572283431359,0,3
Ad,3,7,34,0,0.20854101212691978,0,3
Ad,3,7,35,0,0.1923247959107035,0,3
Ad,3,7,36,0,0.17610857969448732,0,3
juv,2,8,0,0,0.77015878489885026,NA,NA
juv,2,8,1,0,0.7539425686826341,NA,NA
juv,2,8,2,0,0.73772635246641782,NA,NA
juv,2,8,3,0,0.72151013625020155,NA,NA
juv,2,8,4,0,0.70529392003398539,NA,NA
juv,2,8,5,0,0.68907770381776923,NA,NA
juv,2,8,6,0,0.67286148760155295,NA,NA
juv,2,8,7,0,0.65664527138533679,NA,NA
juv,2,8,8,0,0.64042905516912063,NA,NA
juv,2,8,9,0,0.62421283895290436,NA,NA
juv,2,8,10,0,0.6079966227366882,NA,NA
juv,2,8,11,0,0.59178040652047192,NA,NA
juv,2,8,12,0,0.57556419030425565,NA,NA
juv,2,8,13,0,0.55934797408803949,NA,NA
juv,2,8,14,0,0.54313175787182322,NA,NA
juv,2,8,15,0,0.52691554165560706,NA,NA
juv,2,8,16,0,0.51069932543939089,NA,NA
juv,2,8,17,0,0.49448310922317468,NA,NA
juv,2,8,18,0,0.47826689300695835,NA,NA
juv,2,8,19,0,0.46205067679074219,NA,NA
juv,2,8,20,0,0.44583446057452597,NA,NA
juv,2,8,21,0,0.4296182443583097,NA,NA
juv,2,8,22,0,0.41340202814209354,NA,NA
juv,2,8,23,0,0.39718581192587732,NA,NA
juv,2,8,24,0,0.38096959570966105,NA,NA
juv,2,8,25,0,0.36475337949344483,NA,NA
juv,2,8,26,0,0.34853716327722867,NA,NA
juv,2,8,27,0,0.33232094706101245,NA,NA
juv,2,8,28,0,0.31610473084479618,NA,NA
juv,2,8,29,0,0.29988851462858007,NA,NA
juv,2,8,30,0,0.28367229841236385,NA,NA
juv,2,8,31,0,0.26745608219614753,NA,NA
juv,2,8,32,0,0.25123986597993136,NA,NA
juv,2,8,33,0,0.23502364976371515,NA,NA
juv,2,8,34,0,0.21880743354749893,NA,NA
juv,2,8,35,0,0.20259121733128269,NA,NA
juv,2,8,36,0,0.18637500111506644,NA,NA
Ad,2,8,0,0,0.569546928966139,0,6
Ad,2,8,1,0,0.5150014744206844,0,5
Ad,2,8,2,0,0.4604560198752298,0,5
Ad,2,8,3,0,0.4059105653297753,0,5
Ad,2,8,4,0,0.35136511078432076,0,4
Ad,2,8,5,0,0.29681965623886625,0,4
Ad,2,8,6,0,0.24227420169341174,0,3
Ad,2,8,7,0,0.18772874714795718,0,3
Ad,2,8,8,0,0.1331832926025026,0,2
juv,2,9,0,0,0.75245984331743199,NA,NA
juv,2,9,1,0,0.73707522793281655,NA,NA
juv,2,9,2,0,0.72169061254820133,NA,NA
juv,2,9,3,0,0.70630599716358577,NA,NA
juv,2,9,4,0,0.69092138177897044,NA,NA
juv,2,9,5,0,0.67553676639435511,NA,NA
juv,2,9,6,0,0.66015215100973967,NA,NA
juv,2,9,7,0,0.64476753562512434,NA,NA
juv,2,9,8,0,0.62938292024050901,NA,NA
juv,2,9,9,0,0.61399830485589357,NA,NA
juv,2,9,10,0,0.59861368947127813,NA,NA
juv,2,9,11,0,0.5832290740866628,NA,NA
juv,2,9,12,0,0.56784445870204736,NA,NA
juv,2,9,13,0,0.55245984331743203,NA,NA
juv,2,9,14,0,0.53707522793281659,NA,NA
juv,2,9,15,0,0.52169061254820126,NA,NA
juv,2,9,16,0,0.50630599716358582,NA,NA
juv,2,9,17,0,0.49092138177897043,NA,NA
juv,2,9,18,0,0.47553676639435505,NA,NA
juv,2,9,19,0,0.46015215100973972,NA,NA
juv,2,9,20,0,0.44476753562512433,NA,NA
juv,2,9,21,0,0.429382920240509,NA,NA
juv,2,9,22,0,0.41399830485589351,NA,NA
juv,2,9,23,0,0.39861368947127818,NA,NA
juv,2,9,24,0,0.38322907408666274,NA,NA
juv,2,9,25,0,0.36784445870204735,NA,NA
juv,2,9,26,0,0.35245984331743202,NA,NA
juv,2,9,27,0,0.33707522793281663,NA,NA
juv,2,9,28,0,0.32169061254820125,NA,NA
juv,2,9,29,0,0.30630599716358592,NA,NA
juv,2,9,30,0,0.29092138177897053,NA,NA
juv,2,9,31,0,0.27553676639435504,NA,NA
juv,2,9,32,0,0.26015215100973971,NA,NA
juv,2,9,33,0,0.24476753562512432,NA,NA
juv,2,9,34,0,0.22938292024050894,NA,NA
juv,2,9,35,0,0.21399830485589363,NA,NA
juv,2,9,36,0,0.19861368947127817,NA,NA
juv,2,9,37,0,0.18322907408666284,NA,NA
juv,2,9,38,0,0.16784445870204742,NA,NA
Ad,2,9,0,0,0.5867670761006695,0,6
Ad,2,9,1,0,0.5322216215552149,0,5
Ad,2,9,2,0,0.47767616700976046,0,5
Ad,2,9,3,0,0.42313071246430584,0,5
Ad,2,9,4,0,0.36858525791885133,0,4
Ad,2,9,5,0,0.31403980337339676,0,4
Ad,2,9,6,0,0.25949434882794226,0,4
Ad,2,9,7,0,0.20494889428248766,0,3
Ad,2,9,8,0,0.15040343973703316,0,3
juv,2,10,0,0,0.76578101991344871,NA,NA
juv,2,10,1,0,0.74999154622923825,NA,NA
juv,2,10,2,0,0.73420207254502767,NA,NA
juv,2,10,3,0,0.71841259886081721,NA,NA
juv,2,10,4,0,0.70262312517660674,NA,NA
juv,2,10,5,0,0.68683365149239617,NA,NA
juv,2,10,6,0,0.67104417780818559,NA,NA
juv,2,10,7,0,0.65525470412397513,NA,NA
juv,2,10,8,0,0.63946523043976455,NA,NA
juv,2,10,9,0,0.62367575675555409,NA,NA
juv,2,10,10,0,0.60788628307134351,NA,NA
juv,2,10,11,0,0.59209680938713305,NA,NA
juv,2,10,12,0,0.57630733570292247,NA,NA
juv,2,10,13,0,0.56051786201871201,NA,NA
juv,2,10,14,0,0.54472838833450143,NA,NA
juv,2,10,15,0,0.52893891465029086,NA,NA
juv,2,10,16,0,0.51314944096608039,NA,NA
juv,2,10,17,0,0.49735996728186982,NA,NA
juv,2,10,18,0,0.48157049359765935,NA,NA
juv,2,10,19,0,0.46578101991344878,NA,NA
juv,2,10,20,0,0.44999154622923832,NA,NA
juv,2,10,21,0,0.4342020725450278,NA,NA
juv,2,10,22,0,0.41841259886081722,NA,NA
juv,2,10,23,0,0.4026231251766067,NA,NA
juv,2,10,24,0,0.38683365149239618,NA,NA
juv,2,10,25,0,0.37104417780818566,NA,NA
juv,2,10,26,0,0.3552547041239752,NA,NA
juv,2,10,27,0,0.33946523043976462,NA,NA
juv,2,10,28,0,0.32367575675555404,NA,NA
juv,2,10,29,0,0.30788628307134353,NA,NA
juv,2,10,30,0,0.29209680938713306,NA,NA
juv,2,10,31,0,0.27630733570292249,NA,NA
juv,2,10,32,0,0.26051786201871197,NA,NA
juv,2,10,33,0,0.24472838833450147,NA,NA
juv,2,10,34,0,0.22893891465029095,NA,NA
juv,2,10,35,0,0.21314944096608032,NA,NA
juv,2,10,36,0,0.19735996728186994,NA,NA
juv,2,10,37,0,0.18157049359765937,NA,NA
Ad,2,10,0,0,0.6507896071883469,0,6
Ad,2,10,1,0,0.5841229405216801,0,6
Ad,2,10,2,0,0.5174562738550136,0,5
Ad,2,10,3,0,0.45078960718834693,0,5
Ad,2,10,4,0,0.3841229405216802,0,4
Ad,2,10,5,0,0.31745627385501357,0,4
Ad,2,10,6,0,0.25078960718834686,0,3
Ad,2,10,7,0,0.18412294052168027,0,3
Ad,2,10,8,0,0.11745627385501359,0,2
juv,2,11,0,0,0.75369246164731551,NA,NA
juv,2,11,1,0,0.7383078462627003,NA,NA
juv,2,11,2,0,0.72292323087808485,NA,NA
juv,2,11,3,0,0.70753861549346941,NA,NA
juv,2,11,4,0,0.69215400010885408,NA,NA
juv,2,11,5,0,0.67676938472423864,NA,NA
juv,2,11,6,0,0.66138476933962331,NA,NA
juv,2,11,7,0,0.64600015395500798,NA,NA
juv,2,11,8,0,0.63061553857039254,NA,NA
juv,2,11,9,0,0.6152309231857771,NA,NA
juv,2,11,10,0,0.59984630780116188,NA,NA
juv,2,11,11,0,0.58446169241654644,NA,NA
juv,2,11,12,0,0.569077077031931,NA,NA
juv,2,11,13,0,0.55369246164731556,NA,NA
juv,2,11,14,0,0.53830784626270023,NA,NA
juv,2,11,15,0,0.5229232308780849,NA,NA
juv,2,11,16,0,0.50753861549346946,NA,NA
juv,2,11,17,0,0.49215400010885407,NA,NA
juv,2,11,18,0,0.47676938472423874,NA,NA
juv,2,11,19,0,0.46138476933962336,NA,NA
juv,2,11,20,0,0.44600015395500797,NA,NA
juv,2,11,21,0,0.43061553857039253,NA,NA
juv,2,11,22,0,0.4152309231857772,NA,NA
juv,2,11,23,0,0.39984630780116182,NA,NA
juv,2,11,24,0,0.38446169241654643,NA,NA
juv,2,11,25,0,0.36907707703193099,NA,NA
juv,2,11,26,0,0.35369246164731566,NA,NA
juv,2,11,27,0,0.33830784626270033,NA,NA
juv,2,11,28,0,0.32292323087808489,NA,NA
juv,2,11,29,0,0.30753861549346945,NA,NA
juv,2,11,30,0,0.29215400010885417,NA,NA
juv,2,11,31,0,0.27676938472423873,NA,NA
juv,2,11,32,0,0.2613847693396234,NA,NA
juv,2,11,33,0,0.24600015395500796,NA,NA
juv,2,11,34,0,0.23061553857039258,NA,NA
juv,2,11,35,0,0.21523092318577719,NA,NA
juv,2,11,36,0,0.19984630780116183,NA,NA
juv,2,11,37,0,0.18446169241654642,NA,NA
juv,2,11,38,0,0.16907707703193112,NA,NA
Ad,2,11,0,0,0.6141534778625141,0,6
Ad,2,11,1,0,0.5541534778625141,0,6
Ad,2,11,2,0,0.4941534778625141,0,5
Ad,2,11,3,0,0.4341534778625141,0,5
Ad,2,11,4,0,0.374153477862514,0,4
Ad,2,11,5,0,0.3141534778625141,0,4
Ad,2,11,6,0,0.25415347786251413,0,4
Ad,2,11,7,0,0.1941534778625141,0,3
Ad,2,11,8,0,0.13415347786251408,0,2
juv,2,12,0,0,0.7449615751939348,NA,NA
juv,2,12,1,0,0.72957695980931947,NA,NA
juv,2,12,2,0,0.71419234442470403,NA,NA
juv,2,12,3,0,0.6988077290400887,NA,NA
juv,2,12,4,0,0.68342311365547337,NA,NA
juv,2,12,5,0,0.66803849827085793,NA,NA
juv,2,12,6,0,0.65265388288624249,NA,NA
juv,2,12,7,0,0.63726926750162716,NA,NA
juv,2,12,8,0,0.62188465211701183,NA,NA
juv,2,12,9,0,0.60650003673239639,NA,NA
juv,2,12,10,0,0.59111542134778106,NA,NA
juv,2,12,11,0,0.57573080596316561,NA,NA
juv,2,12,12,0,0.56034619057855017,NA,NA
juv,2,12,13,0,0.54496157519393484,NA,NA
juv,2,12,14,0,0.52957695980931951,NA,NA
juv,2,12,15,0,0.51419234442470418,NA,NA
juv,2,12,16,0,0.49880772904008874,NA,NA
juv,2,12,17,0,0.4834231136554733,NA,NA
juv,2,12,18,0,0.46803849827085792,NA,NA
juv,2,12,19,0,0.45265388288624259,NA,NA
juv,2,12,20,0,0.4372692675016272,NA,NA
juv,2,12,21,0,0.42188465211701182,NA,NA
juv,2,12,22,0,0.40650003673239649,NA,NA
juv,2,12,23,0,0.39111542134778099,NA,NA
juv,2,12,24,0,0.37573080596316566,NA,NA
juv,2,12,25,0,0.36034619057855027,NA,NA
juv,2,12,26,0,0.34496157519393489,NA,NA
juv,2,12,27,0,0.32957695980931945,NA,NA
juv,2,12,28,0,0.31419234442470412,NA,NA
juv,2,12,29,0,0.29880772904008868,NA,NA
juv,2,12,30,0,0.28342311365547335,NA,NA
juv,2,12,31,0,0.26803849827085796,NA,NA
juv,2,12,32,0,0.25265388288624258,NA,NA
juv,2,12,33,0,0.23726926750162713,NA,NA
juv,2,12,34,0,0.22188465211701186,NA,NA
juv,2,12,35,0,0.20650003673239645,NA,NA
juv,2,12,36,0,0.19111542134778103,NA,NA
juv,2,12,37,0,0.17573080596316565,NA,NA
juv,2,12,38,0,0.16034619057855035,NA,NA
Ad,2,12,0,0,0.6157817881686518,0,6
Ad,2,12,1,0,0.5557817881686518,0,6
Ad,2,12,2,0,0.4957817881686518,0,5
Ad,2,12,3,0,0.4357817881686518,0,5
Ad,2,12,4,0,0.3757817881686519,0,4
Ad,2,12,5,0,0.3157817881686518,0,4
Ad,2,12,6,0,0.2557817881686518,0,4
Ad,2,12,7,0,0.19578178816865185,0,3
Ad,2,12,8,0,0.13578178816865183,0,2
juv,2,13,0,0,0.77808242607650691,NA,NA
juv,2,13,1,0,0.76186620986029063,NA,NA
juv,2,13,2,0,0.74564999364407436,NA,NA
juv,2,13,3,0,0.72943377742785809,NA,NA
juv,2,13,4,0,0.71321756121164193,NA,NA
juv,2,13,5,0,0.69700134499542576,NA,NA
juv,2,13,6,0,0.68078512877920949,NA,NA
juv,2,13,7,0,0.66456891256299333,NA,NA
juv,2,13,8,0,0.64835269634677706,NA,NA
juv,2,13,9,0,0.63213648013056079,NA,NA
juv,2,13,10,0,0.61592026391434462,NA,NA
juv,2,13,11,0,0.59970404769812846,NA,NA
juv,2,13,12,0,0.58348783148191219,NA,NA
juv,2,13,13,0,0.56727161526569592,NA,NA
juv,2,13,14,0,0.55105539904947975,NA,NA
juv,2,13,15,0,0.53483918283326348,NA,NA
juv,2,13,16,0,0.51862296661704732,NA,NA
juv,2,13,17,0,0.50240675040083105,NA,NA
juv,2,13,18,0,0.48619053418461489,NA,NA
juv,2,13,19,0,0.46997431796839872,NA,NA
juv,2,13,20,0,0.4537581017521824,NA,NA
juv,2,13,21,0,0.43754188553596618,NA,NA
juv,2,13,22,0,0.42132566931975002,NA,NA
juv,2,13,23,0,0.40510945310353375,NA,NA
juv,2,13,24,0,0.38889323688731758,NA,NA
juv,2,13,25,0,0.37267702067110137,NA,NA
juv,2,13,26,0,0.35646080445488515,NA,NA
juv,2,13,27,0,0.34024458823866888,NA,NA
juv,2,13,28,0,0.32402837202245272,NA,NA
juv,2,13,29,0,0.3078121558062365,NA,NA
juv,2,13,30,0,0.29159593959002023,NA,NA
juv,2,13,31,0,0.27537972337380406,NA,NA
juv,2,13,32,0,0.25916350715758785,NA,NA
juv,2,13,33,0,0.24294729094137157,NA,NA
juv,2,13,34,0,0.22673107472515538,NA,NA
juv,2,13,35,0,0.2105148585089392,NA,NA
juv,2,13,36,0,0.19429864229272295,NA,NA
Ad,2,13,0,0,0.5876653383119307,0,6
Ad,2,13,1,0,0.5276653383119306,0,5
Ad,2,13,2,0,0.4676653383119307,0,5
Ad,2,13,3,0,0.40766533831193075,0,5
Ad,2,13,4,0,0.34766533831193075,0,4
Ad,2,13,5,0,0.2876653383119307,0,4
Ad,2,13,6,0,0.22766533831193075,0,3
Ad,2,13,7,0,0.16766533831193065,0,3
Ad,2,13,8,0,0.10766533831193074,0,2
juv,2,14,0,0,0.75317388245494787,NA,NA
juv,2,14,1,0,0.73778926707033254,NA,NA
juv,2,14,2,0,0.72240465168571721,NA,NA
juv,2,14,3,0,0.70702003630110177,NA,NA
juv,2,14,4,0,0.69163542091648644,NA,NA
juv,2,14,5,0,0.676250805531871,NA,NA
juv,2,14,6,0,0.66086619014725567,NA,NA
juv,2,14,7,0,0.64548157476264023,NA,NA
juv,2,14,8,0,0.6300969593780249,NA,NA
juv,2,14,9,0,0.61471234399340946,NA,NA
juv,2,14,10,0,0.59932772860879413,NA,NA
juv,2,14,11,0,0.58394311322417869,NA,NA
juv,2,14,12,0,0.56855849783956336,NA,NA
juv,2,14,13,0,0.55317388245494792,NA,NA
juv,2,14,14,0,0.53778926707033259,NA,NA
juv,2,14,15,0,0.52240465168571715,NA,NA
juv,2,14,16,0,0.50702003630110182,NA,NA
juv,2,14,17,0,0.49163542091648638,NA,NA
juv,2,14,18,0,0.47625080553187099,NA,NA
juv,2,14,19,0,0.46086619014725561,NA,NA
juv,2,14,20,0,0.44548157476264028,NA,NA
juv,2,14,21,0,0.43009695937802483,NA,NA
juv,2,14,22,0,0.4147123439934095,NA,NA
juv,2,14,23,0,0.39932772860879406,NA,NA
juv,2,14,24,0,0.38394311322417873,NA,NA
juv,2,14,25,0,0.36855849783956329,NA,NA
juv,2,14,26,0,0.35317388245494796,NA,NA
juv,2,14,27,0,0.33778926707033252,NA,NA
juv,2,14,28,0,0.32240465168571719,NA,NA
juv,2,14,29,0,0.30702003630110186,NA,NA
juv,2,14,30,0,0.29163542091648648,NA,NA
juv,2,14,31,0,0.27625080553187109,NA,NA
juv,2,14,32,0,0.26086619014725571,NA,NA
juv,2,14,33,0,0.24548157476264029,NA,NA
juv,2,14,34,0,0.23009695937802491,NA,NA
juv,2,14,35,0,0.21471234399340952,NA,NA
juv,2,14,36,0,0.19932772860879419,NA,NA
juv,2,14,37,0,0.18394311322417875,NA,NA
juv,2,14,38,0,0.16855849783956336,NA,NA
Ad,2,14,0,0,0.6193255798042366,0,6
Ad,2,14,1,0,0.5593255798042367,0,6
Ad,2,14,2,0,0.4993255798042367,0,5
Ad,2,14,3,0,0.4393255798042367,0,5
Ad,2,14,4,0,0.37932557980423665,0,4
Ad,2,14,5,0,0.3193255798042367,0,4
Ad,2,14,6,0,0.25932557980423676,0,4
Ad,2,14,7,0,0.19932557980423668,0,3
Ad,2,14,8,0,0.13932557980423668,0,2
juv,2,15,0,0,0.75123386584583263,NA,NA
juv,2,15,1,0,0.7358492504612173,NA,NA
juv,2,15,2,0,0.72046463507660197,NA,NA
juv,2,15,3,0,0.70508001969198653,NA,NA
juv,2,15,4,0,0.6896954043073712,NA,NA
juv,2,15,5,0,0.67431078892275575,NA,NA
juv,2,15,6,0,0.65892617353814043,NA,NA
juv,2,15,7,0,0.64354155815352498,NA,NA
juv,2,15,8,0,0.62815694276890965,NA,NA
juv,2,15,9,0,0.61277232738429421,NA,NA
juv,2,15,10,0,0.59738771199967888,NA,NA
juv,2,15,11,0,0.58200309661506344,NA,NA
juv,2,15,12,0,0.566618481230448,NA,NA
juv,2,15,13,0,0.55123386584583267,NA,NA
juv,2,15,14,0,0.53584925046121734,NA,NA
juv,2,15,15,0,0.52046463507660201,NA,NA
juv,2,15,16,0,0.50508001969198657,NA,NA
juv,2,15,17,0,0.48969540430737118,NA,NA
juv,2,15,18,0,0.47431078892275574,NA,NA
juv,2,15,19,0,0.45892617353814036,NA,NA
juv,2,15,20,0,0.44354155815352503,NA,NA
juv,2,15,21,0,0.42815694276890959,NA,NA
juv,2,15,22,0,0.41277232738429426,NA,NA
juv,2,15,23,0,0.39738771199967882,NA,NA
juv,2,15,24,0,0.38200309661506349,NA,NA
juv,2,15,25,0,0.36661848123044805,NA,NA
juv,2,15,26,0,0.35123386584583272,NA,NA
juv,2,15,27,0,0.33584925046121733,NA,NA
juv,2,15,28,0,0.32046463507660194,NA,NA
juv,2,15,29,0,0.3050800196919865,NA,NA
juv,2,15,30,0,0.28969540430737117,NA,NA
juv,2,15,31,0,0.27431078892275579,NA,NA
juv,2,15,32,0,0.2589261735381404,NA,NA
juv,2,15,33,0,0.24354155815352502,NA,NA
juv,2,15,34,0,0.22815694276890963,NA,NA
juv,2,15,35,0,0.21277232738429427,NA,NA
juv,2,15,36,0,0.19738771199967894,NA,NA
juv,2,15,37,0,0.18200309661506345,NA,NA
juv,2,15,38,0,0.16661848123044809,NA,NA
Ad,2,15,0,0,0.5815943202994531,0,6
Ad,2,15,1,0,0.5270488657539986,0,5
Ad,2,15,2,0,0.4725034112085441,0,5
Ad,2,15,3,0,0.41795795666308955,0,5
Ad,2,15,4,0,0.363412502117635,0,4
Ad,2,15,5,0,0.3088670475721804,0,4
Ad,2,15,6,0,0.25432159302672586,0,4
Ad,2,15,7,0,0.19977613848127135,0,3
Ad,2,15,8,0,0.14523068393581678,0,3
juv,2,16,0,0,0.76467886627180337,NA,NA
juv,2,16,1,0,0.74888939258759291,NA,NA
juv,2,16,2,0,0.73309991890338244,NA,NA
juv,2,16,3,0,0.71731044521917187,NA,NA
juv,2,16,4,0,0.7015209715349614,NA,NA
juv,2,16,5,0,0.68573149785075072,NA,NA
juv,2,16,6,0,0.66994202416654025,NA,NA
juv,2,16,7,0,0.65415255048232979,NA,NA
juv,2,16,8,0,0.63836307679811921,NA,NA
juv,2,16,9,0,0.62257360311390875,NA,NA
juv,2,16,10,0,0.60678412942969817,NA,NA
juv,2,16,11,0,0.5909946557454876,NA,NA
juv,2,16,12,0,0.57520518206127713,NA,NA
juv,2,16,13,0,0.55941570837706667,NA,NA
juv,2,16,14,0,0.54362623469285609,NA,NA
juv,2,16,15,0,0.52783676100864563,NA,NA
juv,2,16,16,0,0.51204728732443505,NA,NA
juv,2,16,17,0,0.49625781364022453,NA,NA
juv,2,16,18,0,0.48046833995601396,NA,NA
juv,2,16,19,0,0.46467886627180349,NA,NA
juv,2,16,20,0,0.44888939258759292,NA,NA
juv,2,16,21,0,0.4330999189033824,NA,NA
juv,2,16,22,0,0.41731044521917188,NA,NA
juv,2,16,23,0,0.40152097153496136,NA,NA
juv,2,16,24,0,0.38573149785075084,NA,NA
