pop_age,Comp_slope,num_cols,meanK,Fd_ln,input_var,disp_rsk,ad_dsp_fd,min_juv_fd,min_no_off,max_no_off,min_ad_sze_off,max_ad_sze_off,colony_ID,colony_age,num_adsB4_dispersal,num_ads,numjuvs,colony_food,ave_food,dispersers,pot_juv_fd,cal_med_rnk,colAlive,num_juvs_moulting,new_col?,adSz_B4_min,adSz_B4_max,adSz_B4_mean,adSz_B4_SD,adSz_B4_ct,adSz_AF_min,adSz_AF_max,adSz_AF_mean,adSz_AF_SD,adSz_AF_ct,jvSz_B4_min,jvSz_B4_max,jvSz_B4_mean,jvSz_B4_SD,jvSz_B4_ct,jvSz_AF_min,jvSz_AF_max,jvSz_AF_mean,jvSz_AF_SD,jvSz_AF_ct
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,21,2,420,420,1191,69.52168185529611,0.0583725288457566,0,4.9059683765318968e-05,469.1348999999967,alive,78,No,0.2589839458864072,0.6580315649340263,0.45850775541021671,0.1155,420,NA,NA,NA,NA,NA,0,0.21593252884575553,0.058372590670856789,0.0707,1191,0.19007190751913922,0.21593252884575553,0.20300221818244749,0.0076,78
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,22,2,441,441,1292,0,0,0,1.2970813149095446e-05,220.01490000000015,dead,0,No,0.2965740254577621,0.695666995979304,0.49612051071853314,0.1155,441,NA,NA,NA,NA,NA,0.29657402545776212,0.69566699597930404,0.49612051071853314,0.1155,441,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,23,2,462,462,1330,0,0,0,3.3202778420140846e-06,230.4918,dead,0,No,0.27636287348245037,0.6754970726166496,0.47592997304955004,0.1155,462,NA,NA,NA,NA,NA,0.27636287348245037,0.6754970726166496,0.47592997304955004,0.1155,462,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,24,2,483,483,1297,0,0,0,8.2446697817162663e-07,241.01699999999988,dead,0,No,0.1987372058060385,0.597909048456142,0.39832312713109014,0.1155,483,NA,NA,NA,NA,NA,0.19873720580603851,0.59790904845614201,0.39832312713109014,0.1155,483,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,25,2,504,504,1353,14.708081910731286,0.010870718337569318,0,1.7590165394400617e-07,278.17680000001207,dead,0,No,0.19881109461812896,0.5980174438244782,0.39841426922130346,0.1155,504,NA,NA,NA,NA,NA,0,0.093110718337572881,0.010870145506850273,0.0236,1353,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,26,2,525,525,1481,0,0,0,3.2877709471388157e-08,261.9749999999999,dead,0,No,0.2528439554644481,0.6520820507025434,0.45246300308349574,0.1155,525,NA,NA,NA,NA,NA,0.2528439554644481,0.65208205070254344,0.45246300308349574,0.1155,525,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,27,2,535,535,1422,0,0,0,1.5616167686958394e-08,272.50860000000006,dead,0,No,0.19024409112624038,0.5814528823350316,0.38584848673063571,0.1131,535,NA,NA,NA,NA,NA,0.18218548306763233,0.58145288233503156,0.38181918270133169,0.1155,546,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,28,2,428,428,1094,4.755792709879673,0.004347159698244674,0,3.3522237356741387e-05,148.8934000000047,dead,0,No,0.19051857606031586,0.49175314396155045,0.34113586001093316,0.0872,428,NA,NA,NA,NA,NA,0,0.05878715969824639,0.0043459515596716413,0.0123,1094,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,29,2,577,577,1534,0,0,0,4.3476290232660465e-10,293.4707999999998,dead,0,No,0.19043997331036078,0.5822767080042385,0.38635834065729957,0.1133,577,NA,NA,NA,NA,NA,0.1829569801130819,0.58227670800423847,0.38261684405866014,0.1155,588,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,30,2,324,324,768,0,0,0,0.0077440620399970564,304.01279999999997,dead,0,No,0.19035166444051535,0.4025027317639965,0.29642719810225593,0.0614,324,NA,NA,NA,NA,NA,0.0031595462139143294,0.40250273176399648,0.20283113898895541,0.1155,609,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,31,2,439,439,1105,78.620682834466,0.07114993921671131,0,1.7143996238215836e-05,462.0004999999985,alive,134,No,0.19023628810646034,0.46833152620169843,0.32928390715407935,0.0805,439,NA,NA,NA,NA,NA,0,0.23838993921671076,0.071143587673806394,0.0791,1105,0.1902451428366203,0.23838993921671076,0.21431754102666559,0.014,134
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,32,2,89,89,178,178,1,0,0.9887515114464942,177.00319999997055,alive,178,No,0.19017418708023914,0.2442448476025126,0.21720951734137589,0.0158,89,NA,NA,NA,NA,NA,1,1,1.0,0.0,178,1.0,1.0,1.0,0.0,178
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,33,2,341,341,797,0,0,0,0.0037507873007835094,335.3951999999999,dead,0,No,0.19005854599999858,0.39243949838095105,0.29124902219047483,0.0586,341,NA,NA,NA,NA,NA,0,0.39243949838095105,0.19280162192658593,0.1154,672,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,34,2,297,297,658,0,0,0,0.023979399264436124,342.7578000000001,dead,0,No,0.1903337499979824,0.3611851208493532,0.27575943542366776,0.0495,297,NA,NA,NA,NA,NA,0,0.36118512084935323,0.16332840977883581,0.1126,693,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,35,2,344,344,793,0,0,0,0.0033192178188239875,355.8576000000003,dead,0,No,0.1904491617794398,0.38260602452453785,0.28652759315198795,0.0556,344,NA,NA,NA,NA,NA,0,0.38260602452453785,0.18325141513502316,0.1149,714,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,36,2,331,331,746,29.29802484414144,0.039273491748178874,0,0.0060472356487807008,256.8478000000384,dead,0,No,0.1900944081359428,0.3696862448706366,0.27989032650328977,0.052,331,NA,NA,NA,NA,NA,0,0.17699349174819951,0.039276176522737148,0.0557,746,NA,NA,NA,NA,NA
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,38,2,239,239,478,27.045411631881805,0.056580359062514234,0,0.16425898660166796,186.13320000000533,alive,27,No,0.19043049290974381,0.31295301543226633,0.25169175417100509,0.0355,239,NA,NA,NA,NA,NA,0,0.21234035906251872,0.056581506726364375,0.0695,478,0.1905830368867865,0.21234035906251872,0.2014616979746526,0.0065,27
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,39,2,237,237,474,79.51318565400598,0.1677493368227974,0,0.17295830966040726,234.81959999999953,alive,209,No,0.19043231950451026,0.3087280588528812,0.24958018917869568,0.0343,237,NA,NA,NA,NA,NA,0,0.36590933682279703,0.16774717418943061,0.1133,474,0.19038191066245946,0.365909336822797,0.27814562374262825,0.0509,209
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,40,2,7,7,14,4.973187398644465,0.35522767133174754,0,0.44548539716437946,6.5001999999998965,alive,13,No,0.19021075894582293,0.19314116187622582,0.19167596041102433,0.001,7,NA,NA,NA,NA,NA,0.16943909990321426,0.5409476713317446,0.35522767133174754,0.1152,14,0.19809052847460173,0.5409476713317446,0.36951909990317316,0.1069,13
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,42,2,149,149,298,238.8466083625711,0.8014986857804399,0,0.79894088324845047,148.4934000000001,alive,298,No,0.19002465022660522,0.2587819092277666,0.22440327972718599,0.02,149,NA,NA,NA,NA,NA,0.60216096765963478,1,0.80148707945231767,0.1155,298,0.6021609676596348,1.0,0.80148707945231767,0.1155,298
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,45,1,1,1,4,0.602952216997385,0.15073805424934625,0,0,1.500000000000055,alive,2,Yes,0.9393895751974699,0.9393895751974699,0.9393895751974699,NA,1,NA,NA,NA,NA,NA,0,0.30073805424935174,0.15073805424934625,0.112,4,0.20073805424935176,0.30073805424935174,0.25073805424935175,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,46,1,1,1,4,0.9956675417841767,0.24891688544604418,0,0,1.500000000000055,alive,3,Yes,0.9312263098913476,0.9312263098913476,0.9312263098913476,NA,1,NA,NA,NA,NA,NA,0.098916885446027614,0.3989168854460497,0.24891688544604418,0.1118,4,0.19891688544604968,0.3989168854460497,0.29891688544604972,0.0816,3
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,47,1,1,1,4,0.5265326772546568,0.1316331693136642,0,0,1.4672000000000587,alive,1,Yes,0.8836072622722999,0.8836072622722999,0.8836072622722999,NA,1,NA,NA,NA,NA,NA,0,0.27835316931367005,0.1316331693136642,0.1059,4,0.27835316931367005,0.27835316931367005,0.27835316931367005,0.0,1
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,48,1,1,1,4,0.611011421118066,0.1527528552795165,0,0,1.500000000000055,alive,2,Yes,0.8727229085308033,0.8727229085308033,0.8727229085308033,NA,1,NA,NA,NA,NA,NA,0.0027528552794999772,0.302752855279522,0.15275285527951649,0.1118,4,0.202752855279522,0.302752855279522,0.25275285527952202,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,49,1,1,1,4,0.82002030187036,0.20500507546759,0,0,1.500000000000055,alive,2,Yes,0.8495936568301231,0.8495936568301231,0.8495936568301231,NA,1,NA,NA,NA,NA,NA,0.055005075467573605,0.35500507546759552,0.20500507546759,0.1118,4,0.2550050754675955,0.3550050754675955,0.30500507546759548,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,50,1,1,1,4,0.6128667322419924,0.1532166830604981,0,0,1.500000000000055,alive,2,Yes,0.8101378745171979,0.8101378745171979,0.8101378745171979,NA,1,NA,NA,NA,NA,NA,0.0032166830604816177,0.30321668306050359,0.1532166830604981,0.1118,4,0.20321668306050358,0.3032166830605036,0.2532166830605036,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,51,1,1,1,4,0.6574291380559742,0.16435728451399356,0,0,1.500000000000055,alive,2,Yes,0.9947527932458915,0.9947527932458915,0.9947527932458915,NA,1,NA,NA,NA,NA,NA,0.014357284513976998,0.31435728451399908,0.16435728451399356,0.1118,4,0.21435728451399905,0.3143572845139991,0.26435728451399909,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,52,1,1,1,4,1.0814353944838235,0.2703588486209559,0,0,1.500000000000055,alive,3,Yes,0.9935623170554153,0.9935623170554153,0.9935623170554153,NA,1,NA,NA,NA,NA,NA,0.12035884862093937,0.4203588486209614,0.27035884862095594,0.1118,4,0.2203588486209614,0.4203588486209614,0.32035884862096142,0.0816,3
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,53,1,1,1,4,0.7277356530997563,0.18193391327493907,0,0,1.500000000000055,alive,2,Yes,0.9804670789601774,0.9804670789601774,0.9804670789601774,NA,1,NA,NA,NA,NA,NA,0.031933913274922565,0.33193391327494459,0.18193391327493907,0.1118,4,0.2319339132749446,0.3319339132749446,0.2819339132749446,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,54,1,1,1,4,0.5376396048686161,0.13440990121715402,0,0,1.472800000000058,alive,1,Yes,0.9364194599125583,0.9364194599125583,0.9364194599125583,NA,1,NA,NA,NA,NA,NA,0,0.28168990121715981,0.13440990121715402,0.1068,4,0.2816899012171598,0.2816899012171598,0.28168990121715981,0.0,1
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,55,1,1,1,4,0.8387458286967596,0.2096864571741899,0,0,1.500000000000055,alive,2,Yes,0.9257051741982725,0.9257051741982725,0.9257051741982725,NA,1,NA,NA,NA,NA,NA,0.059686457174173424,0.35968645717419545,0.20968645717418991,0.1118,4,0.2596864571741954,0.35968645717419545,0.30968645717419541,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,56,1,1,1,4,0.8940933184269402,0.22352332960673504,0,0,1.500000000000055,alive,2,Yes,0.8257051741982726,0.8257051741982726,0.8257051741982726,NA,1,NA,NA,NA,NA,NA,0.073523329606718479,0.37352332960674056,0.22352332960673504,0.1118,4,0.27352332960674053,0.37352332960674056,0.32352332960674057,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,57,1,1,1,4,0.6840023308655525,0.17100058271638813,0,0,1.500000000000055,alive,2,Yes,0.8233242218173201,0.8233242218173201,0.8233242218173201,NA,1,NA,NA,NA,NA,NA,0.021000582716371508,0.32100058271639365,0.17100058271638813,0.1118,4,0.22100058271639364,0.32100058271639365,0.27100058271639366,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,58,1,1,1,4,0.6331486864359694,0.15828717160899236,0,0,1.500000000000055,alive,2,Yes,0.8303089002247807,0.8303089002247807,0.8303089002247807,NA,1,NA,NA,NA,NA,NA,0.0082871716089758518,0.30828717160899788,0.15828717160899236,0.1118,4,0.20828717160899787,0.3082871716089979,0.25828717160899789,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,59,1,1,1,4,1.0426347491974033,0.2606586872993508,0,0,1.500000000000055,alive,3,Yes,0.8191044184320636,0.8191044184320636,0.8191044184320636,NA,1,NA,NA,NA,NA,NA,0.11065868729933437,0.41065868729935628,0.26065868729935082,0.1118,4,0.21065868729935633,0.4106586872993563,0.31065868729935636,0.0816,3
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,60,1,1,1,4,0.6284347361578455,0.15710868403946138,0,0,1.500000000000055,alive,2,Yes,0.8011772475637161,0.8011772475637161,0.8011772475637161,NA,1,NA,NA,NA,NA,NA,0.007108684039444868,0.30710868403946689,0.15710868403946138,0.1118,4,0.2071086840394669,0.3071086840394669,0.25710868403946691,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,61,1,1,1,4,0.8297692247746032,0.2074423061936508,0,0,1.500000000000055,alive,2,Yes,0.8000567993844446,0.8000567993844446,0.8000567993844446,NA,1,NA,NA,NA,NA,NA,0.057442306193634329,0.3574423061936563,0.20744230619365081,0.1118,4,0.2574423061936563,0.3574423061936563,0.30744230619365631,0.05,2
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,62,1,1,1,4,0.9933356028278525,0.24833390070696312,0,0,1.500000000000055,alive,3,Yes,0.8543386286110044,0.8543386286110044,0.8543386286110044,NA,1,NA,NA,NA,NA,NA,0.098333900706946697,0.39833390070696861,0.24833390070696312,0.1118,4,0.1983339007069686,0.3983339007069686,0.29833390070696858,0.0816,3
2,0.4,59,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,63,1,1,1,4,0.6148963652473128,0.1537240913118282,0,0,1.500000000000055,alive,2,Yes,0.8194179936903695,0.8194179936903695,0.8194179936903695,NA,1,NA,NA,NA,NA,NA,0.003724091311811728,0.30372409131183375,0.15372409131182821,0.1118,4,0.20372409131183372,0.30372409131183375,0.25372409131183371,0.05,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,1,3,7,7,18,5.804369951461333,0.3224649973034074,0,0.34648864223896181,8.499600000000179,alive,15,No,0.22063474049590628,0.5206347404959063,0.37063474049590628,0.1,7,NA,NA,NA,NA,NA,0.13372721952556343,0.51134499730341143,0.32246499730340739,0.1153,18,0.20023388619230023,0.5113449973034114,0.35578944174785576,0.096,15
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,2,3,38,38,107,50.285485605358744,0.4699578093958761,0,0.4958562622951006,52.9971,alive,107,No,0.25481720243195916,0.6442908866424855,0.44955404453722225,0.1154,38,NA,NA,NA,NA,NA,0.2718161271528855,0.66807780939587602,0.46994696827438082,0.1155,107,0.2718161271528855,0.668077809395876,0.46994696827438082,0.1155,107
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,3,3,85,85,272,164.3849110829534,0.6043562907461523,0,0.61199034666696994,135.51040000000012,alive,272,No,0.4068842245172082,0.8021783421642671,0.60453128334073769,0.1155,85,NA,NA,NA,NA,NA,0.40510687898144654,0.80363629074615239,0.60437158486379949,0.1155,272,0.40510687898144654,0.8036362907461524,0.60437158486379949,0.1155,272
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,4,3,162,162,542,229.65106778186626,0.42371045716211486,0,0.41732241457677571,270.5122000000002,alive,542,No,0.4647509888589653,0.8622818530564962,0.66351642095773078,0.1155,162,NA,NA,NA,NA,NA,0.22408846454218875,0.62335045716211501,0.42371946085215184,0.1155,542,0.22408846454218875,0.623350457162115,0.42371946085215184,0.1155,542
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,5,3,236,236,792,74.36675822591401,0.09389742200241669,0,0.10574079953107315,356.2415999999928,alive,166,No,0.4694141538764838,0.8677192386222466,0.66856669624936527,0.1155,236,NA,NA,NA,NA,NA,0,0.27381742200241305,0.093892042967901768,0.0913,792,0.19048408866907973,0.27381742200241305,0.23215075533574636,0.0242,166
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,6,3,274,274,872,0,0,0,0.037067945750748656,136.5068,dead,0,No,0.39939387908838303,0.7979340250737845,0.59866395208108347,0.1155,274,NA,NA,NA,NA,NA,0.39939387908838303,0.79793402507378453,0.59866395208108347,0.1155,274,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,7,3,384,334,1073,62.73928490324283,0.058470908577113546,50,0.00032043466714052672,422.8692999999902,alive,71,No,0.4526437956047547,0.8516021289380881,0.65212296227142175,0.1155,384,0.4526437956047547,0.7995187956047546,0.62608129560475478,0.1004,334,0,0.21611090857710988,0.058479799287668492,0.0708,1073,0.1900158479992907,0.21611090857710988,0.20306337828820026,0.0076,71
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,8,3,438,438,1212,0,0,0,1.6613795172072896e-05,218.51819999999995,dead,0,No,0.23196755106757647,0.6310543090584441,0.43151093006301033,0.1155,438,NA,NA,NA,NA,NA,0.23196755106757647,0.63105430905844406,0.43151093006301033,0.1155,438,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,9,3,464,464,1233,143.99364404918202,0.11678316630103976,0,3.1403996562580842e-06,581.7294000000079,alive,357,No,0.19070463313819389,0.581421932716253,0.38606328292722347,0.113,464,NA,NA,NA,NA,NA,0,0.30550316630104229,0.11678779127007093,0.1008,1233,0.1900124931461356,0.3055031663010423,0.24775782972358898,0.0334,357
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,10,3,388,388,952,0,0,0,0.00034956997298816962,315.9935999999998,dead,0,No,0.19040961368966192,0.4349593767228373,0.31268449520624964,0.0708,388,NA,NA,NA,NA,NA,0.035591288255222737,0.4349593767228373,0.23527533248902999,0.1155,633,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,11,3,486,486,1207,0,0,0,7.1849928753642357e-07,372.97709999999995,dead,0,No,0.19027615501731993,0.4499816436384712,0.32012889932789562,0.0751,486,NA,NA,NA,NA,NA,0.05051711887274158,0.44998164363847121,0.25024938125560642,0.1155,747,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,15,3,499,499,1293,0,0,0,2.6525046547695945e-07,304.01279999999997,dead,0,No,0.19040838031376936,0.5175019763728826,0.35395517834332607,0.0946,499,NA,NA,NA,NA,NA,0.11815879082280051,0.51750197637288264,0.31783038359784166,0.1155,609,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,16,3,91,91,182,182,1,0,0.99245594960364381,180.99900000000733,alive,182,No,0.1901364839334496,0.2279516099838698,0.20904404695865991,0.011,91,0.42207431289116465,0.7992171700340218,0.61064574146259343,0.1092,298,0.99999780219781831,1,0.99999998792416378,0.0,182,0.9999978021978183,1.0,0.99999998792416378,0.0,182
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,17,3,548,548,1484,46.58664549691947,0.0313926182593797,0,5.2407905601030506e-09,471.02159999994666,dead,0,No,0.20773303221795278,0.6070031052106536,0.40736806871430331,0.1155,548,NA,NA,NA,NA,NA,0,0.15835261825936534,0.031396371144039814,0.0483,1484,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,18,3,320,320,640,19.08628042768051,0.0298223131682508,0,0.010835879197445782,198.91199999998494,dead,0,No,0.19025319801334925,0.3140165345797896,0.25213486629656939,0.0358,320,NA,NA,NA,NA,NA,0,0.15414231316824137,0.029819740686542785,0.0467,640,NA,NA,NA,NA,NA
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,20,3,110,110,220,220,1,0,0.99069461412412363,219.0099999999688,alive,220,No,0.19000020403265422,0.22474123988922792,0.20737072196094108,0.0101,110,NA,NA,NA,NA,NA,1,1,1.0,0.0,220,1.0,1.0,1.0,0.0,220
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,21,3,78,78,156,145.34760575910195,0.9317154215327048,0,0.9557595397465678,90.97920000000522,alive,156,No,0.19007190751913922,0.21593252884575553,0.20300221818244749,0.0076,78,NA,NA,NA,NA,NA,0.76755952409682071,1,0.93171741469750424,0.0773,156,0.7675595240968207,1.0,0.93171741469750424,0.0773,156
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,31,3,134,134,268,247.7058588518793,0.9242755927308929,0,0.8975612832369827,153.3228000000062,alive,268,No,0.1902451428366203,0.23838993921671076,0.21431754102666559,0.014,134,NA,NA,NA,NA,NA,0.75460813004433502,1,0.92427004219425946,0.0818,268,0.754608130044335,1.0,0.92427004219425946,0.0818,268
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,32,3,178,178,712,213.51176048455554,0.29987606809628586,0,0.28310501089315782,355.50160000000017,alive,552,No,1.0,1.0,1.0,0.0,178,NA,NA,NA,NA,NA,0.1001578658490949,0.49959606809628598,0.29987696697269095,0.1155,712,0.1900455062985331,0.499596068096286,0.34482078719741072,0.0895,552
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,38,3,27,27,54,34.046594652896786,0.6304924935721627,0,0.60761998146650187,26.49779999999985,alive,54,No,0.1905830368867865,0.21234035906251872,0.2014616979746526,0.0065,27,NA,NA,NA,NA,NA,0.4341799009795691,0.82677249357216165,0.63047619727586546,0.1155,54,0.4341799009795691,0.8267724935721616,0.63047619727586546,0.1155,54
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,39,3,209,209,468,138.2762326013775,0.29546203547302885,0,0.29412930791937753,233.4852000000001,alive,357,No,0.19038191066245946,0.365909336822797,0.27814562374262825,0.0509,209,NA,NA,NA,NA,NA,0.09587673632772982,0.49502203547302892,0.29544938590037945,0.1155,468,0.19074853119952467,0.4950220354730289,0.34288528333627705,0.0881,357
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,40,3,13,13,34,13.900270884653622,0.4088314966074595,0,0.37685826314749638,16.50020000000012,alive,34,No,0.19809052847460173,0.5409476713317446,0.36951909990317316,0.1069,13,NA,NA,NA,NA,NA,0.21471620248981382,0.60295149660746095,0.40883384954863744,0.1154,34,0.21471620248981382,0.602951496607461,0.40883384954863744,0.1154,34
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,42,3,298,148,499,243.303989505922,0.4875831453024489,150,0.013883166515013645,249.00099999999992,alive,499,No,0.6021609676596348,1.0,0.80148707945231767,0.1155,298,0.6021609676596348,0.7994764039012454,0.70081868578044004,0.0573,148,0.28798474850886169,0.68718314530244884,0.48758394690565554,0.1155,499,0.2879847485088617,0.6871831453024488,0.48758394690565554,0.1155,499
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,45,2,2,2,4,0.8744628447304436,0.2186157111826109,0,0.4074352325289996,1.500000000000055,alive,2,Yes,0.20073805424935176,0.30073805424935174,0.25073805424935175,0.05,2,NA,NA,NA,NA,NA,0.068615711182594241,0.36861571118261643,0.21861571118261089,0.1118,4,0.2686157111826164,0.36861571118261643,0.31861571118261645,0.05,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,46,2,3,3,7,2.810707553352573,0.401529650478939,0,0.35565521237189529,3.0001999999998965,alive,7,Yes,0.19891688544604968,0.3989168854460497,0.29891688544604972,0.0816,3,NA,NA,NA,NA,NA,0.23003250762183125,0.57296965047893311,0.40152965047893902,0.1143,7,0.23003250762183125,0.5729696504789331,0.40152965047893902,0.1143,7
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,47,2,1,1,2,0.896518120140149,0.4482590600700745,0,0.39999999999999997,0.5000000000000551,alive,2,Yes,0.27835316931367005,0.27835316931367005,0.27835316931367005,0.0,1,NA,NA,NA,NA,NA,0.34825906007006346,0.54825906007008551,0.44825906007007449,0.1,2,0.34825906007006346,0.5482590600700855,0.44825906007007449,0.1,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,48,2,2,2,4,1.9992513769836093,0.49981284424590233,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.202752855279522,0.302752855279522,0.25275285527952202,0.05,2,NA,NA,NA,NA,NA,0.34981284424588566,0.64981284424590779,0.49981284424590233,0.1118,4,0.34981284424588566,0.6498128442459078,0.49981284424590233,0.1118,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,49,2,2,2,5,2.041650445219388,0.40833008904387763,0,0.32594818602319969,1.9999999999998332,alive,5,Yes,0.2550050754675955,0.3550050754675955,0.30500507546759548,0.05,2,NA,NA,NA,NA,NA,0.24833008904393106,0.56833008904386428,0.40833008904387763,0.1131,5,0.24833008904393106,0.5683300890438643,0.40833008904387763,0.1131,5
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,50,2,2,2,4,2.1618292466338302,0.5404573116584576,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.20321668306050358,0.3032166830605036,0.2532166830605036,0.05,2,NA,NA,NA,NA,NA,0.39045731165844089,0.69045731165846302,0.54045731165845756,0.1118,4,0.3904573116584409,0.690457311658463,0.54045731165845756,0.1118,4
